-3.390000e-007,0.530037
-3.380000e-007,0.442031
-3.370000e-007,0.348525
-3.360000e-007,0.257769
-3.350000e-007,0.167013
-3.340000e-007,0.073507
-3.330000e-007,-0.014499
-3.320000e-007,-0.113505
-3.310000e-007,-0.212512
-3.300000e-007,-0.303268
-3.290000e-007,-0.394024
-3.280000e-007,-0.487530
-3.270000e-007,-0.578286
-3.260000e-007,-0.677292
-3.250000e-007,-0.773548
-3.240000e-007,-0.869805
-3.230000e-007,-0.963311
-3.220000e-007,-1.056817
-3.210000e-007,-1.158574
-3.200000e-007,-1.243829
-3.190000e-007,-1.353836
-3.180000e-007,-1.447343
-3.170000e-007,-1.538099
-3.160000e-007,-1.634355
-3.150000e-007,-1.725111
-3.140000e-007,-1.829618
-3.130000e-007,-1.920374
-3.120000e-007,-2.016630
-3.110000e-007,-2.110136
-3.100000e-007,-2.200892
-3.090000e-007,-2.299898
-3.080000e-007,-2.387904
-3.070000e-007,-2.478660
-3.060000e-007,-2.574916
-3.050000e-007,-2.657422
-3.040000e-007,-2.737177
-3.030000e-007,-2.825183
-3.020000e-007,-2.904938
-3.010000e-007,-2.992944
-3.000000e-007,-3.064448
-2.990000e-007,-3.133203
-2.980000e-007,-3.212958
-2.970000e-007,-3.273462
-2.960000e-007,-3.336716
-2.950000e-007,-3.391720
-2.940000e-007,-3.449474
-2.930000e-007,-3.509978
-2.920000e-007,-3.556731
-2.910000e-007,-3.603484
-2.900000e-007,-3.647487
-2.890000e-007,-3.672238
-2.880000e-007,-3.696990
-2.870000e-007,-3.718991
-2.860000e-007,-3.749243
-2.850000e-007,-3.762994
-2.840000e-007,-3.762994
-2.830000e-007,-3.765744
-2.820000e-007,-3.771245
-2.810000e-007,-3.760244
-2.800000e-007,-3.757494
-2.790000e-007,-3.738243
-2.780000e-007,-3.710741
-2.770000e-007,-3.680489
-2.760000e-007,-3.647487
-2.750000e-007,-3.603484
-2.740000e-007,-3.567731
-2.730000e-007,-3.512728
-2.720000e-007,-3.463225
-2.710000e-007,-3.394470
-2.700000e-007,-3.333966
-2.690000e-007,-3.262461
-2.680000e-007,-3.196457
-2.670000e-007,-3.119452
-2.660000e-007,-3.036947
-2.650000e-007,-2.948941
-2.640000e-007,-2.866436
-2.630000e-007,-2.778430
-2.620000e-007,-2.690424
-2.610000e-007,-2.596918
-2.600000e-007,-2.492411
-2.590000e-007,-2.398905
-2.580000e-007,-2.305399
-2.570000e-007,-2.198142
-2.560000e-007,-2.101885
-2.550000e-007,-2.000129
-2.540000e-007,-1.892872
-2.530000e-007,-1.785615
-2.520000e-007,-1.683858
-2.510000e-007,-1.579351
-2.500000e-007,-1.477595
-2.490000e-007,-1.364837
-2.480000e-007,-1.268581
-2.470000e-007,-1.172325
-2.460000e-007,-1.070568
-2.450000e-007,-0.968811
-2.440000e-007,-0.875305
-2.430000e-007,-0.779049
-2.420000e-007,-0.685543
-2.410000e-007,-0.581036
-2.400000e-007,-0.487530
-2.390000e-007,-0.396774
-2.380000e-007,-0.311518
-2.370000e-007,-0.223512
-2.360000e-007,-0.138257
-2.350000e-007,-0.055751
-2.340000e-007,0.026754
-2.330000e-007,0.101009
-2.320000e-007,0.186264
-2.310000e-007,0.268770
-2.300000e-007,0.345775
-2.290000e-007,0.431030
-2.280000e-007,0.491534
-2.270000e-007,0.576790
-2.260000e-007,0.653795
-2.250000e-007,0.717049
-2.240000e-007,0.796804
-2.230000e-007,0.865559
-2.220000e-007,0.931563
-2.210000e-007,1.014069
-2.200000e-007,1.074573
-2.190000e-007,1.148827
-2.180000e-007,1.217582
-2.170000e-007,1.278086
-2.160000e-007,1.349591
-2.150000e-007,1.412845
-2.140000e-007,1.476099
-2.130000e-007,1.544853
-2.120000e-007,1.599857
-2.110000e-007,1.671362
-2.100000e-007,1.723615
-2.090000e-007,1.784119
-2.080000e-007,1.844623
-2.070000e-007,1.896876
-2.060000e-007,1.949130
-2.050000e-007,2.001383
-2.040000e-007,2.050886
-2.030000e-007,2.105890
-2.020000e-007,2.155393
-2.010000e-007,2.193896
-2.000000e-007,2.224148
-1.990000e-007,2.268151
-1.980000e-007,2.309403
-1.970000e-007,2.342406
-1.960000e-007,2.361657
-1.950000e-007,2.400159
-1.940000e-007,2.422161
-1.930000e-007,2.444162
-1.920000e-007,2.446912
-1.910000e-007,2.482665
-1.900000e-007,2.488165
-1.890000e-007,2.490915
-1.880000e-007,2.488165
-1.870000e-007,2.488165
-1.860000e-007,2.490915
-1.850000e-007,2.488165
-1.840000e-007,2.488165
-1.830000e-007,2.468914
-1.820000e-007,2.444162
-1.810000e-007,2.435912
-1.800000e-007,2.402910
-1.790000e-007,2.375408
-1.780000e-007,2.353406
-1.770000e-007,2.312154
-1.760000e-007,2.284652
-1.750000e-007,2.243399
-1.740000e-007,2.202146
-1.730000e-007,2.155393
-1.720000e-007,2.108640
-1.710000e-007,2.059137
-1.700000e-007,2.009634
-1.690000e-007,1.954630
-1.680000e-007,1.902377
-1.670000e-007,1.847373
-1.660000e-007,1.789619
-1.650000e-007,1.726365
-1.640000e-007,1.671362
-1.630000e-007,1.613608
-1.620000e-007,1.544853
-1.610000e-007,1.495350
-1.600000e-007,1.421095
-1.590000e-007,1.363341
-1.580000e-007,1.294587
-1.570000e-007,1.231333
-1.560000e-007,1.176329
-1.550000e-007,1.102074
-1.540000e-007,1.049821
-1.530000e-007,0.981066
-1.520000e-007,0.923313
-1.510000e-007,0.871059
-1.500000e-007,0.799555
-1.490000e-007,0.747301
-1.480000e-007,0.700548
-1.470000e-007,0.629043
-1.460000e-007,0.574040
-1.450000e-007,0.527287
-1.440000e-007,0.475033
-1.430000e-007,0.422780
-1.420000e-007,0.365026
-1.410000e-007,0.310022
-1.400000e-007,0.266020
-1.390000e-007,0.219267
-1.380000e-007,0.172513
-1.370000e-007,0.125760
-1.360000e-007,0.079007
-1.350000e-007,0.035004
-1.340000e-007,-0.011749
-1.330000e-007,-0.053001
-1.320000e-007,-0.091504
-1.310000e-007,-0.135507
-1.300000e-007,-0.176759
-1.290000e-007,-0.220762
-1.280000e-007,-0.262015
-1.270000e-007,-0.306018
-1.260000e-007,-0.344520
-1.250000e-007,-0.377523
-1.240000e-007,-0.418775
-1.230000e-007,-0.460028
-1.220000e-007,-0.498530
-1.210000e-007,-0.539783
-1.200000e-007,-0.578286
-1.190000e-007,-0.616788
-1.180000e-007,-0.655291
-1.170000e-007,-0.693793
-1.160000e-007,-0.726795
-1.150000e-007,-0.765298
-1.140000e-007,-0.806551
-1.130000e-007,-0.839553
-1.120000e-007,-0.880806
-1.110000e-007,-0.919308
-1.100000e-007,-0.952310
-1.090000e-007,-0.988063
-1.080000e-007,-1.026565
-1.070000e-007,-1.059567
-1.060000e-007,-1.095320
-1.050000e-007,-1.120071
-1.040000e-007,-1.164074
-1.030000e-007,-1.188826
-1.020000e-007,-1.216327
-1.010000e-007,-1.252080
-1.000000e-007,-1.274081
-9.900000e-008,-1.296083
-9.800000e-008,-1.331835
-9.700000e-008,-1.342836
-9.600000e-008,-1.381338
-9.500000e-008,-1.389589
-9.400000e-008,-1.417091
-9.300000e-008,-1.428091
-9.200000e-008,-1.430842
-9.100000e-008,-1.472094
-9.000000e-008,-1.472094
-8.900000e-008,-1.472094
-8.800000e-008,-1.472094
-8.700000e-008,-1.488595
-8.600000e-008,-1.491345
-8.500000e-008,-1.494096
-8.400000e-008,-1.488595
-8.300000e-008,-1.474844
-8.200000e-008,-1.472094
-8.100000e-008,-1.472094
-8.000000e-008,-1.472094
-7.900000e-008,-1.452843
-7.800000e-008,-1.428091
-7.700000e-008,-1.422591
-7.600000e-008,-1.397839
-7.500000e-008,-1.384088
-7.400000e-008,-1.351086
-7.300000e-008,-1.337335
-7.200000e-008,-1.301583
-7.100000e-008,-1.271331
-7.000000e-008,-1.246579
-6.900000e-008,-1.210827
-6.800000e-008,-1.177825
-6.700000e-008,-1.142073
-6.600000e-008,-1.109070
-6.500000e-008,-1.070568
-6.400000e-008,-1.034816
-6.300000e-008,-0.990813
-6.200000e-008,-0.949560
-6.100000e-008,-0.913808
-6.000000e-008,-0.872555
-5.900000e-008,-0.831302
-5.800000e-008,-0.792800
-5.700000e-008,-0.746047
-5.600000e-008,-0.707544
-5.500000e-008,-0.663541
-5.400000e-008,-0.625039
-5.300000e-008,-0.586536
-5.200000e-008,-0.542533
-5.100000e-008,-0.501281
-5.000000e-008,-0.462778
-4.900000e-008,-0.421525
-4.800000e-008,-0.383023
-4.700000e-008,-0.347271
-4.600000e-008,-0.303268
-4.500000e-008,-0.259265
-4.400000e-008,-0.231763
-4.300000e-008,-0.193260
-4.200000e-008,-0.154758
-4.100000e-008,-0.119006
-4.000000e-008,-0.083253
-3.900000e-008,-0.055751
-3.800000e-008,-0.019999
-3.700000e-008,0.013003
-3.600000e-008,0.048755
-3.500000e-008,0.068007
-3.400000e-008,0.112010
-3.300000e-008,0.139511
-3.200000e-008,0.164263
-3.100000e-008,0.200015
-3.000000e-008,0.224767
-2.900000e-008,0.246768
-2.800000e-008,0.288021
-2.700000e-008,0.312773
-2.600000e-008,0.332024
-2.500000e-008,0.367776
-2.400000e-008,0.384277
-2.300000e-008,0.420030
-2.200000e-008,0.442031
-2.100000e-008,0.464033
-2.000000e-008,0.494285
-1.900000e-008,0.508035
-1.800000e-008,0.549288
-1.700000e-008,0.554788
-1.600000e-008,0.596041
-1.500000e-008,0.604292
-1.400000e-008,0.637294
-1.300000e-008,0.645544
-1.200000e-008,0.684047
-1.100000e-008,0.684047
-1.000000e-008,0.717049
-9.000000e-009,0.728050
-8.000000e-009,0.755552
-7.000000e-009,0.772053
-6.000000e-009,0.772053
-5.000000e-009,0.796804
-4.000000e-009,0.816056
-3.000000e-009,0.816056
-2.000000e-009,0.827056
-1.000000e-009,0.846308
-2.075508e-019,0.860058
1.000000e-009,0.860058
2.000000e-009,0.860058
3.000000e-009,0.860058
4.000000e-009,0.860058
5.000000e-009,0.860058
6.000000e-009,0.860058
7.000000e-009,0.860058
8.000000e-009,0.860058
9.000000e-009,0.860058
1.000000e-008,0.851808
1.100000e-008,0.818806
1.200000e-008,0.816056
1.300000e-008,0.816056
1.400000e-008,0.796804
1.500000e-008,0.772053
1.600000e-008,0.772053
1.700000e-008,0.744551
1.800000e-008,0.728050
1.900000e-008,0.706048
2.000000e-008,0.684047
2.100000e-008,0.659295
2.200000e-008,0.640044
2.300000e-008,0.609792
2.400000e-008,0.596041
2.500000e-008,0.557539
2.600000e-008,0.546538
2.700000e-008,0.508035
2.800000e-008,0.483284
2.900000e-008,0.464033
3.000000e-008,0.425530
3.100000e-008,0.398028
3.200000e-008,0.376027
3.300000e-008,0.340274
3.400000e-008,0.315523
3.500000e-008,0.288021
3.600000e-008,0.260519
3.700000e-008,0.241268
3.800000e-008,0.202765
3.900000e-008,0.178014
4.000000e-008,0.156012
4.100000e-008,0.131261
4.200000e-008,0.112010
4.300000e-008,0.076257
4.400000e-008,0.065256
4.500000e-008,0.026754
4.600000e-008,0.024004
4.700000e-008,-0.014499
4.800000e-008,-0.019999
4.900000e-008,-0.039250
5.000000e-008,-0.064002
5.100000e-008,-0.064002
5.200000e-008,-0.091504
5.300000e-008,-0.108005
5.400000e-008,-0.108005
5.500000e-008,-0.113505
5.600000e-008,-0.149258
5.700000e-008,-0.152008
5.800000e-008,-0.152008
5.900000e-008,-0.152008
6.000000e-008,-0.154758
6.100000e-008,-0.165759
6.200000e-008,-0.182260
6.300000e-008,-0.190510
6.400000e-008,-0.196011
6.500000e-008,-0.196011
6.600000e-008,-0.196011
6.700000e-008,-0.196011
6.800000e-008,-0.196011
6.900000e-008,-0.196011
7.000000e-008,-0.196011
7.100000e-008,-0.187760
7.200000e-008,-0.187760
7.300000e-008,-0.168509
7.400000e-008,-0.152008
7.500000e-008,-0.152008
7.600000e-008,-0.152008
7.700000e-008,-0.152008
7.800000e-008,-0.152008
7.900000e-008,-0.152008
8.000000e-008,-0.152008
8.100000e-008,-0.152008
8.200000e-008,-0.149258
8.300000e-008,-0.124506
8.400000e-008,-0.110755
8.500000e-008,-0.108005
8.600000e-008,-0.108005
8.700000e-008,-0.108005
8.800000e-008,-0.108005
8.900000e-008,-0.108005
9.000000e-008,-0.108005
9.100000e-008,-0.102505
9.200000e-008,-0.091504
